pattern_id,sample_count,independent_sample_count,trade_count,ticker_count,sector_count,first_seen,last_seen,gross_pnl,net_pnl,avg_trade,median_trade,std_trade,winrate,avg_win,avg_loss,payoff_ratio,profit_factor,expectancy,max_drawdown,max_consecutive_losses,best_trade,worst_trade,top_5_trades_pnl,bottom_5_trades_pnl,pnl_without_best_trade,pnl_without_top_5_trades,pnl_without_worst_trade,sharpe,sortino,calmar,avg_holding_period_seconds,notes
PATTERN_000331,69,69,0,1,,2021-10-11T00:00:00+00:00,2026-03-11T00:00:00+00:00,0,0,,0.254,,0.52174,1.40639,0.97522,1.442126,1.57323,0.26736,8.5,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000071,52,52,0,1,,2022-06-30T00:00:00+00:00,2023-02-13T00:00:00+00:00,0,0,,0.87913,,0.57692,1.59811,0.93448,1.71016,2.33204,0.52663,8.5546,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000061,113,113,0,4,,2021-07-16T00:00:00+00:00,2023-11-20T00:00:00+00:00,0,0,,-0.78197,,0.39823,2.19905,0.89774,2.44954,1.62103,0.3355,12.56676,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000286,57,57,0,6,,2021-09-15T00:00:00+00:00,2021-12-31T00:00:00+00:00,0,0,,-1.0,,0.36842,2.27449,0.8795,2.586117,1.50858,0.2825,17.78548,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000390,91,91,0,18,,2021-09-10T00:00:00+00:00,2021-12-06T00:00:00+00:00,0,0,,0.56195,,0.52747,1.67227,0.90627,1.845223,2.05979,0.45384,13.72573,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000016,150,150,0,20,,2021-09-10T00:00:00+00:00,2021-12-06T00:00:00+00:00,0,0,,-1.0,,0.39333,2.37439,0.92797,2.558693,1.65893,0.37096,14.84792,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000562,75,75,0,14,,2021-08-19T00:00:00+00:00,2022-02-23T00:00:00+00:00,0,0,,0.03677,,0.50667,2.03656,0.9335,2.181639,2.2406,0.57133,9.09044,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000470,102,102,0,15,,2021-08-19T00:00:00+00:00,2021-12-06T00:00:00+00:00,0,0,,-1.0,,0.34314,2.63323,0.95308,2.762864,1.44329,0.27752,18.41089,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000494,117,117,0,20,,2021-12-01T00:00:00+00:00,2022-05-20T00:00:00+00:00,0,0,,0.48403,,0.55556,1.7703,0.91363,1.937655,2.42208,0.57744,11.47113,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000129,45,45,0,2,,2021-08-24T00:00:00+00:00,2025-02-25T00:00:00+00:00,0,0,,0.28541,,0.57778,1.2452,0.88841,1.401605,1.918,0.34434,7.69673,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000316,172,172,0,1,,2022-03-09T00:00:00+00:00,2026-04-02T00:00:00+00:00,0,0,,-1.0,,0.37791,2.8126,0.98597,2.852622,1.7329,0.44953,17.14719,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000453,206,206,0,3,,2021-07-02T00:00:00+00:00,2025-12-16T00:00:00+00:00,0,0,,-1.0,,0.32524,3.08613,0.96516,3.197532,1.54125,0.35249,26.18528,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000621,89,89,0,19,,2021-08-24T00:00:00+00:00,2022-02-23T00:00:00+00:00,0,0,,0.10702,,0.50562,1.66991,0.92467,1.805952,1.847,0.3872,6.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000622,36,36,0,8,,2021-12-09T00:00:00+00:00,2022-05-12T00:00:00+00:00,0,0,,0.41514,,0.52778,1.95868,0.86905,2.253817,2.51897,0.62336,4.56458,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000047,1060,1060,0,24,,2021-07-13T00:00:00+00:00,2024-01-31T00:00:00+00:00,0,0,,-1.0,,0.36887,2.37704,0.94686,2.510445,1.46724,0.27922,38.55611,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000239,63,63,0,5,,2021-09-15T00:00:00+00:00,2025-02-25T00:00:00+00:00,0,0,,-1.0,,0.44444,1.72667,0.95304,1.81175,1.4494,0.23794,8.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000317,79,79,0,1,,2022-02-24T00:00:00+00:00,2026-03-30T00:00:00+00:00,0,0,,-1.0,,0.41772,2.52006,0.95049,2.651327,1.90203,0.49923,20.80802,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000413,438,438,0,13,,2021-12-28T00:00:00+00:00,2026-04-23T00:00:00+00:00,0,0,,-1.0,,0.35616,2.43843,0.93707,2.602186,1.4395,0.26516,38.46605,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000318,31,31,0,1,,2022-04-04T00:00:00+00:00,2026-02-10T00:00:00+00:00,0,0,,1.5,,0.54839,1.47747,1.0,1.47747,1.79407,0.35861,4.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000447,57,57,0,1,,2021-08-16T00:00:00+00:00,2026-04-28T00:00:00+00:00,0,0,,-1.0,,0.40351,2.451,0.94779,2.586016,1.74936,0.42365,9.0,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000518,79,79,0,10,,2021-09-10T00:00:00+00:00,2023-04-19T00:00:00+00:00,0,0,,0.21439,,0.5443,1.49086,0.91137,1.635845,1.95392,0.39617,7.73076,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000205,108,108,0,14,,2021-11-23T00:00:00+00:00,2026-02-23T00:00:00+00:00,0,0,,-0.28013,,0.4537,1.49935,0.86785,1.72766,1.45958,0.21419,18.49763,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
PATTERN_000332,149,149,0,1,,2021-07-08T00:00:00+00:00,2026-01-16T00:00:00+00:00,0,0,,-1.0,,0.30872,3.01325,0.95549,3.153618,1.40842,0.26976,40.44963,,,,,,,,,,,,,Operational columns use paper trades when present; otherwise research R metrics remain informational only.
