pattern_id,sample_count,independent_sample_count,trade_count,ticker_count,sector_count,first_seen,last_seen,gross_pnl,net_pnl,avg_trade,median_trade,std_trade,winrate,avg_win,avg_loss,payoff_ratio,profit_factor,expectancy,max_drawdown,max_consecutive_losses,best_trade,worst_trade,top_5_trades_pnl,bottom_5_trades_pnl,pnl_without_best_trade,pnl_without_top_5_trades,pnl_without_worst_trade,sharpe,sortino,calmar,avg_holding_period_seconds,notes
PATTERN_000073,83,83,0,3,,2021-07-29T00:00:00+00:00,2026-04-16T00:00:00+00:00,0,0,,-1.0,,0.44578,2.25247,1.0,2.25247,1.81177,0.44989,11.25061,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000265,733,733,0,27,,2021-11-12T00:00:00+00:00,2026-05-06T00:00:00+00:00,0,0,,-1.0,,0.36835,2.2793,0.94867,2.402627,1.4011,0.24035,29.59286,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000131,195,195,0,4,,2021-07-21T00:00:00+00:00,2026-02-26T00:00:00+00:00,0,0,,-1.0,,0.45641,1.76073,0.98285,1.791453,1.50415,0.26935,25.78903,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000289,400,400,0,8,,2021-11-09T00:00:00+00:00,2025-11-14T00:00:00+00:00,0,0,,-1.0,,0.32,2.37193,0.95029,2.496006,1.17459,0.11282,32.20782,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000146,165,165,0,9,,2021-10-14T00:00:00+00:00,2023-11-03T00:00:00+00:00,0,0,,0.63006,,0.52121,1.3809,0.96427,1.432068,1.55896,0.25806,11.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000132,223,223,0,4,,2021-07-13T00:00:00+00:00,2025-08-05T00:00:00+00:00,0,0,,-1.0,,0.43049,1.92623,0.92464,2.083222,1.57471,0.30264,11.99604,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000112,117,117,0,19,,2021-08-16T00:00:00+00:00,2022-01-19T00:00:00+00:00,0,0,,-1.0,,0.42735,1.79397,0.96628,1.856574,1.40649,0.22157,17.88666,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000100,124,124,0,1,,2021-07-02T00:00:00+00:00,2026-02-18T00:00:00+00:00,0,0,,-1.0,,0.37903,2.6194,0.96708,2.708566,1.65328,0.39231,17.81836,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000074,167,167,0,3,,2021-07-16T00:00:00+00:00,2025-08-21T00:00:00+00:00,0,0,,-0.47863,,0.46108,1.83948,0.934,1.969465,1.685,0.34479,14.44693,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000019,341,341,0,27,,2021-12-01T00:00:00+00:00,2025-12-08T00:00:00+00:00,0,0,,-0.56485,,0.39883,1.71085,0.86702,1.973253,1.30909,0.16111,35.12172,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000241,37,37,0,5,,2021-09-01T00:00:00+00:00,2026-03-16T00:00:00+00:00,0,0,,0.52478,,0.62162,0.99262,0.75365,1.317084,2.16379,0.33187,6.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000041,71,71,0,13,,2021-09-28T00:00:00+00:00,2024-05-31T00:00:00+00:00,0,0,,-0.06426,,0.49296,1.27842,0.95307,1.341371,1.30411,0.14696,7.65538,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000028,115,115,0,18,,2021-08-24T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,-1.0,,0.42609,2.07952,0.93403,2.226395,1.65293,0.35,11.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000164,337,337,0,7,,2021-07-13T00:00:00+00:00,2026-04-20T00:00:00+00:00,0,0,,-1.0,,0.38576,2.3426,0.96558,2.426107,1.52363,0.31057,15.51624,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000020,766,766,0,27,,2022-07-21T00:00:00+00:00,2026-04-28T00:00:00+00:00,0,0,,-1.0,,0.36945,2.13184,0.93713,2.27486,1.3329,0.19671,38.4243,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000242,77,77,0,11,,2021-08-19T00:00:00+00:00,2022-01-10T00:00:00+00:00,0,0,,-1.0,,0.41558,2.18021,0.9525,2.288934,1.62769,0.34941,8.04968,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000075,67,67,0,3,,2022-05-12T00:00:00+00:00,2026-04-02T00:00:00+00:00,0,0,,-0.33895,,0.46269,1.44219,0.90447,1.594514,1.37306,0.1813,7.67203,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000209,110,110,0,16,,2021-09-02T00:00:00+00:00,2022-10-07T00:00:00+00:00,0,0,,-0.53614,,0.42727,1.81892,0.898,2.025523,1.5111,0.26286,14.24741,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000113,44,44,0,8,,2021-09-01T00:00:00+00:00,2022-11-18T00:00:00+00:00,0,0,,-0.13182,,0.47727,1.22926,0.81571,1.506982,1.37593,0.1603,6.89063,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000076,56,56,0,3,,2022-05-04T00:00:00+00:00,2026-02-10T00:00:00+00:00,0,0,,0.47192,,0.51786,1.3926,0.97833,1.423446,1.52889,0.24947,5.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000049,114,114,0,15,,2021-12-02T00:00:00+00:00,2023-01-09T00:00:00+00:00,0,0,,0.10724,,0.52632,1.09091,0.84909,1.284799,1.45449,0.17941,19.17598,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000165,162,162,0,6,,2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,-1.0,,0.41975,2.07315,0.92508,2.241049,1.62118,0.33343,22.85192,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000021,579,579,0,26,,2021-08-16T00:00:00+00:00,2026-05-01T00:00:00+00:00,0,0,,-1.0,,0.35406,2.2716,0.93414,2.431755,1.33291,0.20088,31.27534,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000077,61,61,0,3,,2022-03-30T00:00:00+00:00,2025-02-07T00:00:00+00:00,0,0,,0.446,,0.54098,1.25773,0.89673,1.402574,1.65303,0.2688,7.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000114,304,304,0,20,,2022-01-19T00:00:00+00:00,2026-03-16T00:00:00+00:00,0,0,,-0.24369,,0.44408,1.42611,0.8636,1.651355,1.33493,0.15889,28.92896,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000266,367,367,0,27,,2021-12-09T00:00:00+00:00,2025-11-24T00:00:00+00:00,0,0,,-0.5629,,0.40327,1.62026,0.87481,1.852128,1.2632,0.13614,37.97786,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000186,47,47,0,6,,2021-08-16T00:00:00+00:00,2022-10-05T00:00:00+00:00,0,0,,0.02154,,0.51064,1.54293,0.85903,1.796131,1.87421,0.3675,9.93863,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000210,228,228,0,20,,2021-08-16T00:00:00+00:00,2022-01-13T00:00:00+00:00,0,0,,-0.58132,,0.47368,1.36882,0.95845,1.42816,1.28534,0.14394,19.63444,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000267,44,44,0,11,,2021-09-01T00:00:00+00:00,2022-07-06T00:00:00+00:00,0,0,,-1.0,,0.45455,1.41356,0.96254,1.468573,1.22381,0.11751,6.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000147,232,232,0,10,,2021-10-14T00:00:00+00:00,2025-04-22T00:00:00+00:00,0,0,,-0.62403,,0.46121,1.94023,0.94252,2.058556,1.76212,0.38702,30.68091,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000115,245,245,0,20,,2021-09-20T00:00:00+00:00,2026-03-03T00:00:00+00:00,0,0,,0.15719,,0.51429,1.3206,0.96618,1.366826,1.44722,0.20988,9.55597,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000003,1069,1069,0,24,,2022-10-19T00:00:00+00:00,2024-02-16T00:00:00+00:00,0,0,,-1.0,,0.35267,2.1028,0.95676,2.197834,1.19737,0.12224,58.25314,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000087,665,665,0,24,,2021-10-19T00:00:00+00:00,2024-06-03T00:00:00+00:00,0,0,,-1.0,,0.38045,2.10805,0.95641,2.204128,1.3535,0.20946,24.66595,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000063,53,53,0,4,,2021-09-20T00:00:00+00:00,2023-12-12T00:00:00+00:00,0,0,,-1.0,,0.41509,1.71392,0.9438,1.815978,1.28876,0.15941,9.23749,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000148,336,336,0,10,,2021-10-11T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,-1.0,,0.36012,2.10747,0.94816,2.222694,1.25091,0.15223,31.38485,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000022,184,184,0,20,,2021-08-16T00:00:00+00:00,2021-12-09T00:00:00+00:00,0,0,,-1.0,,0.38043,2.40953,0.96511,2.496638,1.53302,0.31872,18.52525,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000101,75,75,0,1,,2021-08-16T00:00:00+00:00,2025-07-10T00:00:00+00:00,0,0,,-0.36955,,0.44,1.46683,0.90989,1.612096,1.26664,0.13587,10.66515,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000050,170,170,0,21,,2021-07-02T00:00:00+00:00,2024-05-31T00:00:00+00:00,0,0,,-0.10357,,0.47647,1.27084,0.91353,1.391131,1.26609,0.12726,14.55484,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000290,133,133,0,7,,2021-08-16T00:00:00+00:00,2021-12-17T00:00:00+00:00,0,0,,-1.0,,0.38346,2.41776,0.92839,2.60425,1.61971,0.35472,18.4324,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000291,277,277,0,8,,2022-08-03T00:00:00+00:00,2026-02-23T00:00:00+00:00,0,0,,-1.0,,0.32491,2.62238,0.96387,2.720678,1.30942,0.20134,25.162,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000268,306,306,0,27,,2021-09-28T00:00:00+00:00,2026-03-27T00:00:00+00:00,0,0,,-0.64434,,0.46732,1.41497,0.95449,1.482436,1.30858,0.15593,14.69113,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000078,153,153,0,3,,2022-05-03T00:00:00+00:00,2025-12-11T00:00:00+00:00,0,0,,-1.0,,0.40523,2.25905,0.97369,2.320092,1.59828,0.34267,20.67321,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000088,407,407,0,22,,2022-02-22T00:00:00+00:00,2023-10-20T00:00:00+00:00,0,0,,-1.0,,0.39558,1.71186,0.90914,1.882944,1.24755,0.13437,39.29494,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000211,345,345,0,24,,2021-12-14T00:00:00+00:00,2026-02-18T00:00:00+00:00,0,0,,-0.44066,,0.47246,1.39018,0.95094,1.461901,1.30928,0.15515,11.50751,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000269,1413,1413,0,27,,2022-06-21T00:00:00+00:00,2024-11-20T00:00:00+00:00,0,0,,-1.0,,0.37084,2.24394,0.95008,2.361843,1.39213,0.2344,59.68482,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000051,1070,1070,0,24,,2021-10-01T00:00:00+00:00,2024-09-19T00:00:00+00:00,0,0,,-1.0,,0.44299,1.44954,0.97759,1.482769,1.17925,0.0976,35.1384,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000187,125,125,0,10,,2021-08-11T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,-0.21782,,0.448,1.40722,0.8821,1.595307,1.31379,0.15057,13.05153,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000004,243,243,0,22,,2021-07-02T00:00:00+00:00,2024-01-04T00:00:00+00:00,0,0,,-1.0,,0.3786,1.90924,0.92466,2.064802,1.25803,0.14826,32.03038,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000270,406,406,0,26,,2021-07-26T00:00:00+00:00,2026-03-11T00:00:00+00:00,0,0,,-0.50464,,0.42611,1.55162,0.88058,1.762043,1.3083,0.1558,19.28299,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000116,457,457,0,20,,2022-02-28T00:00:00+00:00,2025-12-11T00:00:00+00:00,0,0,,-1.0,,0.35449,2.36192,0.95988,2.460641,1.35126,0.21765,42.70653,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000023,1839,1839,0,27,,2021-07-21T00:00:00+00:00,2025-11-11T00:00:00+00:00,0,0,,-1.0,,0.33225,2.45519,0.96183,2.552624,1.27007,0.17346,67.30591,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000292,291,291,0,8,,2021-07-26T00:00:00+00:00,2026-03-24T00:00:00+00:00,0,0,,-1.0,,0.46392,1.44995,0.9571,1.514941,1.311,0.15957,11.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000089,123,123,0,18,,2022-06-16T00:00:00+00:00,2024-03-13T00:00:00+00:00,0,0,,-0.44254,,0.46341,1.25723,0.94072,1.336455,1.15421,0.07784,16.85669,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000006,618,618,0,24,,2021-09-15T00:00:00+00:00,2024-03-07T00:00:00+00:00,0,0,,-1.0,,0.44175,1.43097,0.97488,1.467842,1.16151,0.0879,16.54576,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000243,71,71,0,10,,2021-09-02T00:00:00+00:00,2025-04-30T00:00:00+00:00,0,0,,-0.53621,,0.46479,1.38631,0.95022,1.458936,1.26698,0.13578,9.97423,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000084,66,66,0,1,,2021-08-24T00:00:00+00:00,2026-05-01T00:00:00+00:00,0,0,,-1.0,,0.36364,2.05512,0.96611,2.127211,1.21556,0.13252,13.7549,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000212,209,209,0,21,,2022-04-11T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,-0.09944,,0.49282,1.26449,0.96282,1.313319,1.27616,0.13485,11.9505,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000180,214,214,0,2,,2021-09-28T00:00:00+00:00,2026-05-01T00:00:00+00:00,0,0,,-1.0,,0.32243,2.38723,0.94317,2.531071,1.20444,0.13065,25.36658,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000149,245,245,0,10,,2022-04-27T00:00:00+00:00,2026-04-20T00:00:00+00:00,0,0,,-1.0,,0.43265,1.75655,0.9276,1.89365,1.45455,0.23749,20.48028,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000181,106,106,0,2,,2021-07-13T00:00:00+00:00,2026-03-27T00:00:00+00:00,0,0,,-0.69829,,0.41509,1.85968,0.87979,2.113777,1.50011,0.25735,10.1073,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000293,152,152,0,8,,2021-07-02T00:00:00+00:00,2026-04-28T00:00:00+00:00,0,0,,-1.0,,0.36184,2.09478,0.92792,2.257501,1.28003,0.16582,17.81239,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000229,285,285,0,4,,2021-07-02T00:00:00+00:00,2026-03-06T00:00:00+00:00,0,0,,-1.0,,0.32982,2.50512,0.95413,2.625554,1.29216,0.18682,26.33592,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000117,1394,1394,0,20,,2023-04-10T00:00:00+00:00,2026-04-28T00:00:00+00:00,0,0,,-1.0,,0.34218,2.21082,0.96502,2.290958,1.1943,0.12307,61.08213,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000166,335,335,0,7,,2021-07-02T00:00:00+00:00,2026-03-06T00:00:00+00:00,0,0,,-1.0,,0.34925,2.15092,0.95016,2.263745,1.21494,0.1329,31.14744,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000271,56,56,0,9,,2021-09-23T00:00:00+00:00,2022-12-23T00:00:00+00:00,0,0,,-0.56714,,0.48214,1.66497,0.97015,1.716199,1.59784,0.30036,8.88556,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000294,218,218,0,8,,2022-01-27T00:00:00+00:00,2026-02-09T00:00:00+00:00,0,0,,-1.0,,0.38991,1.84749,0.89707,2.059471,1.3162,0.17305,14.15568,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000167,163,163,0,7,,2022-02-01T00:00:00+00:00,2026-02-23T00:00:00+00:00,0,0,,-1.0,,0.37423,1.91808,0.90267,2.124896,1.27077,0.15295,18.03936,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000064,34,34,0,4,,2021-07-08T00:00:00+00:00,2024-05-22T00:00:00+00:00,0,0,,0.00322,,0.5,1.44947,0.89739,1.615206,1.6152,0.27604,3.97781,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000244,229,229,0,12,,2021-07-26T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,-1.0,,0.34061,2.12269,0.89335,2.376101,1.23558,0.13785,24.87421,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000133,131,131,0,4,,2021-07-16T00:00:00+00:00,2025-07-15T00:00:00+00:00,0,0,,-1.0,,0.35115,2.34776,0.9544,2.459933,1.33125,0.20513,18.75653,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000031,516,516,0,27,,2022-11-01T00:00:00+00:00,2025-12-08T00:00:00+00:00,0,0,,-1.0,,0.46899,1.39216,0.9693,1.436253,1.26852,0.13821,20.78929,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000134,54,54,0,4,,2022-04-20T00:00:00+00:00,2026-02-12T00:00:00+00:00,0,0,,-0.27882,,0.48148,1.27459,0.93007,1.370424,1.27254,0.13143,5.96238,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000090,212,212,0,23,,2022-04-01T00:00:00+00:00,2024-09-16T00:00:00+00:00,0,0,,-1.0,,0.45283,1.4182,0.96893,1.463676,1.21133,0.11204,9.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000230,177,177,0,4,,2021-08-06T00:00:00+00:00,2026-04-10T00:00:00+00:00,0,0,,-1.0,,0.29944,2.80771,0.97294,2.8858,1.23345,0.15912,14.86035,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000024,1357,1357,0,27,,2021-07-29T00:00:00+00:00,2025-02-03T00:00:00+00:00,0,0,,-1.0,,0.36256,2.23078,0.94862,2.351605,1.33756,0.20412,37.26638,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000118,197,197,0,20,,2021-07-02T00:00:00+00:00,2026-03-27T00:00:00+00:00,0,0,,-0.53621,,0.47716,1.37717,0.96029,1.434119,1.30881,0.15505,9.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000052,472,472,0,24,,2022-07-13T00:00:00+00:00,2024-06-13T00:00:00+00:00,0,0,,-1.0,,0.39195,1.9373,0.94143,2.057827,1.32648,0.18689,24.46071,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000213,943,943,0,24,,2021-10-19T00:00:00+00:00,2026-03-24T00:00:00+00:00,0,0,,-1.0,,0.36055,1.98216,0.91408,2.168475,1.22472,0.13113,36.68417,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000188,208,208,0,9,,2021-07-02T00:00:00+00:00,2025-10-08T00:00:00+00:00,0,0,,-1.0,,0.31731,2.24861,0.87149,2.58019,1.19925,0.11854,22.22431,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000272,575,575,0,27,,2021-08-11T00:00:00+00:00,2025-05-22T00:00:00+00:00,0,0,,-1.0,,0.36522,1.99178,0.93174,2.137699,1.22991,0.13598,31.64371,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000168,228,228,0,7,,2021-08-16T00:00:00+00:00,2026-03-16T00:00:00+00:00,0,0,,-1.0,,0.38158,1.79409,0.87936,2.040222,1.25886,0.14077,23.64831,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000245,501,501,0,12,,2021-08-19T00:00:00+00:00,2026-04-20T00:00:00+00:00,0,0,,-1.0,,0.3513,2.34523,0.92627,2.531908,1.37112,0.223,39.01803,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000065,34,34,0,4,,2021-11-04T00:00:00+00:00,2023-04-26T00:00:00+00:00,0,0,,0.37301,,0.55882,1.17844,0.9411,1.252194,1.58611,0.24335,7.64926,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000214,34,34,0,10,,2021-09-10T00:00:00+00:00,2021-09-28T00:00:00+00:00,0,0,,-0.55982,,0.44118,1.70783,0.90248,1.892374,1.49398,0.24913,4.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000273,1607,1607,0,27,,2021-07-13T00:00:00+00:00,2024-12-12T00:00:00+00:00,0,0,,-1.0,,0.33914,2.19687,0.95537,2.299497,1.18117,0.11428,53.23259,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000085,33,33,0,1,,2022-02-09T00:00:00+00:00,2025-12-30T00:00:00+00:00,0,0,,-1.0,,0.36364,2.12369,0.87584,2.424747,1.38557,0.2149,11.43889,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000150,203,203,0,10,,2021-11-22T00:00:00+00:00,2026-04-20T00:00:00+00:00,0,0,,-0.77268,,0.41872,1.57998,0.89295,1.769394,1.28546,0.14691,16.86149,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000010,219,219,0,20,,2021-12-09T00:00:00+00:00,2023-01-06T00:00:00+00:00,0,0,,-0.51002,,0.45205,1.18729,0.91828,1.29295,1.06667,0.03355,24.27817,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000007,82,82,0,17,,2021-07-21T00:00:00+00:00,2024-09-24T00:00:00+00:00,0,0,,-0.16659,,0.45122,1.13835,0.79956,1.423721,1.17061,0.07486,9.91055,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000215,683,683,0,24,,2022-11-17T00:00:00+00:00,2025-09-18T00:00:00+00:00,0,0,,-1.0,,0.35725,2.06439,0.93316,2.212257,1.22959,0.13771,42.10913,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000151,77,77,0,6,,2021-08-27T00:00:00+00:00,2025-02-25T00:00:00+00:00,0,0,,-1.0,,0.44156,1.30293,0.9472,1.37556,1.08765,0.04636,13.44963,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000135,124,124,0,4,,2021-10-22T00:00:00+00:00,2024-10-14T00:00:00+00:00,0,0,,0.03038,,0.50806,1.23855,0.94128,1.315815,1.35896,0.16621,20.71655,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
