experiment_id,pattern_id,variant_id,created_at,tested_at,status,reason_status,parameters_json,dataset_start,dataset_end,in_sample_start,in_sample_end,out_of_sample_start,out_of_sample_end,paper_live_start,paper_live_end,number_of_assets_tested,number_of_events,number_of_trades,gross_pnl,net_pnl,winrate,profit_factor,sharpe,sortino,max_drawdown,candidate_trial_count,global_trial_count,adjusted_p_value,wrc_p_value,spa_p_value,fit_scope,score_input_scope,event_ledger_hash,nested_discovery_replay_status,nested_discovery_replay_implemented,nested_discovery_replay_passed,edge_claim,drift_status,active_blockers,registry_path,registry_hash,registry_previous_hash,registry_run_manifest_hash,registry_hash_chain_valid,notes
EXP_PATTERN_000350_RR_4,PATTERN_000350,RR_4,2026-06-07T16:32:39.281926+00:00,2026-06-07T16:32:39.281926+00:00,discarded,muestras insuficientes: 75 < 100; poca diversidad de símbolos: 4 < 8; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 9, ""rr"": 4.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 20}",2021-08-19T00:00:00+00:00,2025-04-29T00:00:00+00:00,2021-08-19T00:00:00+00:00,,,2025-04-29T00:00:00+00:00,,,4,75,0,,,0.56,2.24958,,,7.02306,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000350_RR_5,PATTERN_000350,RR_5,2026-06-07T16:32:39.281926+00:00,2026-06-07T16:32:39.281926+00:00,discarded,muestras insuficientes: 75 < 100; poca diversidad de símbolos: 4 < 8; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 9, ""rr"": 5.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 20}",2021-08-19T00:00:00+00:00,2025-04-29T00:00:00+00:00,2021-08-19T00:00:00+00:00,,,2025-04-29T00:00:00+00:00,,,4,75,0,,,0.56,2.28304,,,7.02306,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000620_RR_1_5,PATTERN_000620,RR_1_5,2026-06-09T09:22:48.274970+00:00,2026-06-09T09:22:48.274970+00:00,active,"premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 4, ""rr"": 1.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-19T00:00:00+00:00,2022-01-05T00:00:00+00:00,2021-08-19T00:00:00+00:00,,,2022-01-05T00:00:00+00:00,,,21,121,0,,,0.54545,1.72469,,,8.0,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,closed_lab_trades_below_10; effective_lab_trades_below_25; unique_lab_symbols_below_8; unique_lab_days_below_10; lab_profit_factor_below_1.2; lab_expectancy_not_above_baseline; lab_expectancy_degraded_vs_research,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000620_RR_2,PATTERN_000620,RR_2,2026-06-09T09:22:48.274970+00:00,2026-06-09T09:22:48.274970+00:00,active,"premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 4, ""rr"": 2.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-19T00:00:00+00:00,2022-01-05T00:00:00+00:00,2021-08-19T00:00:00+00:00,,,2022-01-05T00:00:00+00:00,,,21,121,0,,,0.5124,1.87225,,,9.0,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,closed_lab_trades_below_10; effective_lab_trades_below_25; unique_lab_symbols_below_8; unique_lab_days_below_10; lab_profit_factor_below_1.2; lab_expectancy_not_above_baseline; lab_expectancy_degraded_vs_research,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000620_RR_2_5,PATTERN_000620,RR_2_5,2026-06-09T09:22:48.274970+00:00,2026-06-09T09:22:48.274970+00:00,active,"premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 4, ""rr"": 2.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-19T00:00:00+00:00,2022-01-05T00:00:00+00:00,2021-08-19T00:00:00+00:00,,,2022-01-05T00:00:00+00:00,,,21,121,0,,,0.4876,1.89131,,,11.81198,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,closed_lab_trades_below_10; effective_lab_trades_below_25; unique_lab_symbols_below_8; unique_lab_days_below_10; lab_profit_factor_below_1.2; lab_expectancy_not_above_baseline; lab_expectancy_degraded_vs_research,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000620_RR_3,PATTERN_000620,RR_3,2026-06-09T09:22:48.274970+00:00,2026-06-09T09:22:48.274970+00:00,active,"premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 4, ""rr"": 3.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-19T00:00:00+00:00,2022-01-05T00:00:00+00:00,2021-08-19T00:00:00+00:00,,,2022-01-05T00:00:00+00:00,,,21,121,0,,,0.4876,1.94029,,,11.81198,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,closed_lab_trades_below_10; effective_lab_trades_below_25; unique_lab_symbols_below_8; unique_lab_days_below_10; lab_profit_factor_below_1.2; lab_expectancy_not_above_baseline; lab_expectancy_degraded_vs_research,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000620_RR_4,PATTERN_000620,RR_4,2026-06-09T09:22:48.274970+00:00,2026-06-09T09:22:48.274970+00:00,active,"premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 4, ""rr"": 4.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-19T00:00:00+00:00,2022-01-05T00:00:00+00:00,2021-08-19T00:00:00+00:00,,,2022-01-05T00:00:00+00:00,,,21,121,0,,,0.47934,2.06279,,,11.81198,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,closed_lab_trades_below_10; effective_lab_trades_below_25; unique_lab_symbols_below_8; unique_lab_days_below_10; lab_profit_factor_below_1.2; lab_expectancy_not_above_baseline; lab_expectancy_degraded_vs_research,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000620_RR_5,PATTERN_000620,RR_5,2026-06-09T09:22:48.274970+00:00,2026-06-09T09:22:48.274970+00:00,active,"premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 4, ""rr"": 5.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-19T00:00:00+00:00,2022-01-05T00:00:00+00:00,2021-08-19T00:00:00+00:00,,,2022-01-05T00:00:00+00:00,,,21,121,0,,,0.47107,1.89294,,,11.81198,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,closed_lab_trades_below_10; effective_lab_trades_below_25; unique_lab_symbols_below_8; unique_lab_days_below_10; lab_profit_factor_below_1.2; lab_expectancy_not_above_baseline; lab_expectancy_degraded_vs_research,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000539_RR_1_5,PATTERN_000539,RR_1_5,2026-06-08T16:33:37.040632+00:00,2026-06-08T16:33:37.040632+00:00,discarded,"muestras insuficientes: 78 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 7, ""rr"": 1.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-22T00:00:00+00:00,2023-05-01T00:00:00+00:00,2021-12-22T00:00:00+00:00,,,2023-05-01T00:00:00+00:00,,,10,78,0,,,0.52564,1.43596,,,9.0,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000539_RR_2,PATTERN_000539,RR_2,2026-06-08T16:33:37.040632+00:00,2026-06-08T16:33:37.040632+00:00,discarded,"muestras insuficientes: 78 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 7, ""rr"": 2.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-22T00:00:00+00:00,2023-05-01T00:00:00+00:00,2021-12-22T00:00:00+00:00,,,2023-05-01T00:00:00+00:00,,,10,78,0,,,0.52564,1.60418,,,9.70966,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000539_RR_2_5,PATTERN_000539,RR_2_5,2026-06-08T16:33:37.040632+00:00,2026-06-08T16:33:37.040632+00:00,discarded,"muestras insuficientes: 78 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 7, ""rr"": 2.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-22T00:00:00+00:00,2023-05-01T00:00:00+00:00,2021-12-22T00:00:00+00:00,,,2023-05-01T00:00:00+00:00,,,10,78,0,,,0.52564,1.7423,,,9.70966,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000539_RR_3,PATTERN_000539,RR_3,2026-06-08T16:33:37.040632+00:00,2026-06-08T16:33:37.040632+00:00,discarded,"muestras insuficientes: 78 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 7, ""rr"": 3.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-22T00:00:00+00:00,2023-05-01T00:00:00+00:00,2021-12-22T00:00:00+00:00,,,2023-05-01T00:00:00+00:00,,,10,78,0,,,0.52564,1.78769,,,9.70966,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000539_RR_4,PATTERN_000539,RR_4,2026-06-08T16:33:37.040632+00:00,2026-06-08T16:33:37.040632+00:00,discarded,"muestras insuficientes: 78 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 7, ""rr"": 4.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-22T00:00:00+00:00,2023-05-01T00:00:00+00:00,2021-12-22T00:00:00+00:00,,,2023-05-01T00:00:00+00:00,,,10,78,0,,,0.52564,1.94809,,,9.70966,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000539_RR_5,PATTERN_000539,RR_5,2026-06-08T16:33:37.040632+00:00,2026-06-08T16:33:37.040632+00:00,discarded,"muestras insuficientes: 78 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 7, ""rr"": 5.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-22T00:00:00+00:00,2023-05-01T00:00:00+00:00,2021-12-22T00:00:00+00:00,,,2023-05-01T00:00:00+00:00,,,10,78,0,,,0.52564,1.98081,,,9.70966,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000435_RR_1_5,PATTERN_000435,RR_1_5,2026-06-07T19:58:29.860820+00:00,2026-06-07T19:58:29.860820+00:00,discarded,muestras insuficientes: 57 < 100; poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 4, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-08-06T00:00:00+00:00,2025-11-03T00:00:00+00:00,2021-08-06T00:00:00+00:00,,,2025-11-03T00:00:00+00:00,,,2,57,0,,,0.42105,1.06912,,,11.5,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000435_RR_2,PATTERN_000435,RR_2,2026-06-07T19:58:29.860820+00:00,2026-06-07T19:58:29.860820+00:00,discarded,muestras insuficientes: 57 < 100; poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 4, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-08-06T00:00:00+00:00,2025-11-03T00:00:00+00:00,2021-08-06T00:00:00+00:00,,,2025-11-03T00:00:00+00:00,,,2,57,0,,,0.40351,1.25381,,,9.0,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000435_RR_2_5,PATTERN_000435,RR_2_5,2026-06-07T19:58:29.860820+00:00,2026-06-07T19:58:29.860820+00:00,discarded,muestras insuficientes: 57 < 100; poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 4, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-08-06T00:00:00+00:00,2025-11-03T00:00:00+00:00,2021-08-06T00:00:00+00:00,,,2025-11-03T00:00:00+00:00,,,2,57,0,,,0.38596,1.39936,,,10.65211,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000435_RR_3,PATTERN_000435,RR_3,2026-06-07T19:58:29.860820+00:00,2026-06-07T19:58:29.860820+00:00,discarded,muestras insuficientes: 57 < 100; poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 4, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-08-06T00:00:00+00:00,2025-11-03T00:00:00+00:00,2021-08-06T00:00:00+00:00,,,2025-11-03T00:00:00+00:00,,,2,57,0,,,0.36842,1.45905,,,9.15211,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000435_RR_4,PATTERN_000435,RR_4,2026-06-07T19:58:29.860820+00:00,2026-06-07T19:58:29.860820+00:00,discarded,muestras insuficientes: 57 < 100; poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 4, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-08-06T00:00:00+00:00,2025-11-03T00:00:00+00:00,2021-08-06T00:00:00+00:00,,,2025-11-03T00:00:00+00:00,,,2,57,0,,,0.36842,1.70806,,,9.15211,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000435_RR_5,PATTERN_000435,RR_5,2026-06-07T19:58:29.860820+00:00,2026-06-07T19:58:29.860820+00:00,discarded,muestras insuficientes: 57 < 100; poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 4, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-08-06T00:00:00+00:00,2025-11-03T00:00:00+00:00,2021-08-06T00:00:00+00:00,,,2025-11-03T00:00:00+00:00,,,2,57,0,,,0.36842,1.80158,,,9.15211,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000203_RR_1_5,PATTERN_000203,RR_1_5,2026-06-07T12:41:41.255366+00:00,2026-06-07T12:41:41.255366+00:00,discarded,muestras insuficientes: 72 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 5, ""rr"": 1.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-14T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-14T00:00:00+00:00,,,13,72,0,,,0.58333,1.94478,,,5.5,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000203_RR_2,PATTERN_000203,RR_2,2026-06-07T12:41:41.255366+00:00,2026-06-07T12:41:41.255366+00:00,discarded,muestras insuficientes: 72 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 5, ""rr"": 2.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-14T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-14T00:00:00+00:00,,,13,72,0,,,0.56944,2.1797,,,5.0,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000203_RR_2_5,PATTERN_000203,RR_2_5,2026-06-07T12:41:41.255366+00:00,2026-06-07T12:41:41.255366+00:00,discarded,muestras insuficientes: 72 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 5, ""rr"": 2.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-14T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-14T00:00:00+00:00,,,13,72,0,,,0.54167,1.991,,,5.0,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000203_RR_3,PATTERN_000203,RR_3,2026-06-07T12:41:41.255366+00:00,2026-06-07T12:41:41.255366+00:00,discarded,muestras insuficientes: 72 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 5, ""rr"": 3.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-14T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-14T00:00:00+00:00,,,13,72,0,,,0.54167,1.97899,,,5.0,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000203_RR_4,PATTERN_000203,RR_4,2026-06-07T12:41:41.255366+00:00,2026-06-07T12:41:41.255366+00:00,discarded,muestras insuficientes: 72 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 5, ""rr"": 4.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-14T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-14T00:00:00+00:00,,,13,72,0,,,0.52778,1.89112,,,6.22487,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000203_RR_5,PATTERN_000203,RR_5,2026-06-07T12:41:41.255366+00:00,2026-06-07T12:41:41.255366+00:00,discarded,muestras insuficientes: 72 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 5, ""rr"": 5.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-14T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-14T00:00:00+00:00,,,13,72,0,,,0.52778,1.86999,,,6.22487,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000412_RR_1_5,PATTERN_000412,RR_1_5,2026-06-07T17:14:02.132546+00:00,2026-06-07T17:14:02.132546+00:00,discarded,muestras insuficientes: 60 < 100; profit factor insuficiente: 1.58 < 1.80,"{""cluster_id"": 3, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 50}",2021-10-14T00:00:00+00:00,2023-05-18T00:00:00+00:00,2021-10-14T00:00:00+00:00,,,2023-05-18T00:00:00+00:00,,,9,60,0,,,0.41667,0.994,,,10.30818,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000412_RR_2,PATTERN_000412,RR_2,2026-06-07T17:14:02.132546+00:00,2026-06-07T17:14:02.132546+00:00,discarded,muestras insuficientes: 60 < 100; profit factor insuficiente: 1.58 < 1.80,"{""cluster_id"": 3, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 50}",2021-10-14T00:00:00+00:00,2023-05-18T00:00:00+00:00,2021-10-14T00:00:00+00:00,,,2023-05-18T00:00:00+00:00,,,9,60,0,,,0.4,1.05931,,,10.30818,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000412_RR_2_5,PATTERN_000412,RR_2_5,2026-06-07T17:14:02.132546+00:00,2026-06-07T17:14:02.132546+00:00,discarded,muestras insuficientes: 60 < 100; profit factor insuficiente: 1.58 < 1.80,"{""cluster_id"": 3, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 50}",2021-10-14T00:00:00+00:00,2023-05-18T00:00:00+00:00,2021-10-14T00:00:00+00:00,,,2023-05-18T00:00:00+00:00,,,9,60,0,,,0.4,1.13448,,,10.30818,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000412_RR_3,PATTERN_000412,RR_3,2026-06-07T17:14:02.132546+00:00,2026-06-07T17:14:02.132546+00:00,discarded,muestras insuficientes: 60 < 100; profit factor insuficiente: 1.58 < 1.80,"{""cluster_id"": 3, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 50}",2021-10-14T00:00:00+00:00,2023-05-18T00:00:00+00:00,2021-10-14T00:00:00+00:00,,,2023-05-18T00:00:00+00:00,,,9,60,0,,,0.4,1.25714,,,10.30818,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000412_RR_4,PATTERN_000412,RR_4,2026-06-07T17:14:02.132546+00:00,2026-06-07T17:14:02.132546+00:00,discarded,muestras insuficientes: 60 < 100; profit factor insuficiente: 1.58 < 1.80,"{""cluster_id"": 3, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 50}",2021-10-14T00:00:00+00:00,2023-05-18T00:00:00+00:00,2021-10-14T00:00:00+00:00,,,2023-05-18T00:00:00+00:00,,,9,60,0,,,0.4,1.44529,,,11.05698,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000412_RR_5,PATTERN_000412,RR_5,2026-06-07T17:14:02.132546+00:00,2026-06-07T17:14:02.132546+00:00,discarded,muestras insuficientes: 60 < 100; profit factor insuficiente: 1.58 < 1.80,"{""cluster_id"": 3, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 50}",2021-10-14T00:00:00+00:00,2023-05-18T00:00:00+00:00,2021-10-14T00:00:00+00:00,,,2023-05-18T00:00:00+00:00,,,9,60,0,,,0.4,1.58346,,,11.59151,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000517_RR_1_5,PATTERN_000517,RR_1_5,2026-06-08T16:23:14.928809+00:00,2026-06-08T16:23:14.928809+00:00,discarded,muestras insuficientes: 49 < 100; profit factor insuficiente: 1.64 < 1.80,"{""cluster_id"": 11, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 50}",2021-09-07T00:00:00+00:00,2022-07-14T00:00:00+00:00,2021-09-07T00:00:00+00:00,,,2022-07-14T00:00:00+00:00,,,16,49,0,,,0.5102,1.63875,,,7.5,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000517_RR_2,PATTERN_000517,RR_2,2026-06-08T16:23:14.928809+00:00,2026-06-08T16:23:14.928809+00:00,discarded,muestras insuficientes: 49 < 100; profit factor insuficiente: 1.64 < 1.80,"{""cluster_id"": 11, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 50}",2021-09-07T00:00:00+00:00,2022-07-14T00:00:00+00:00,2021-09-07T00:00:00+00:00,,,2022-07-14T00:00:00+00:00,,,16,49,0,,,0.40816,1.26829,,,7.0,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000517_RR_2_5,PATTERN_000517,RR_2_5,2026-06-08T16:23:14.928809+00:00,2026-06-08T16:23:14.928809+00:00,discarded,muestras insuficientes: 49 < 100; profit factor insuficiente: 1.64 < 1.80,"{""cluster_id"": 11, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 50}",2021-09-07T00:00:00+00:00,2022-07-14T00:00:00+00:00,2021-09-07T00:00:00+00:00,,,2022-07-14T00:00:00+00:00,,,16,49,0,,,0.38776,1.23523,,,7.0,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000517_RR_3,PATTERN_000517,RR_3,2026-06-08T16:23:14.928809+00:00,2026-06-08T16:23:14.928809+00:00,discarded,muestras insuficientes: 49 < 100; profit factor insuficiente: 1.64 < 1.80,"{""cluster_id"": 11, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 50}",2021-09-07T00:00:00+00:00,2022-07-14T00:00:00+00:00,2021-09-07T00:00:00+00:00,,,2022-07-14T00:00:00+00:00,,,16,49,0,,,0.38776,1.342,,,7.0,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000517_RR_4,PATTERN_000517,RR_4,2026-06-08T16:23:14.928809+00:00,2026-06-08T16:23:14.928809+00:00,discarded,muestras insuficientes: 49 < 100; profit factor insuficiente: 1.64 < 1.80,"{""cluster_id"": 11, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 50}",2021-09-07T00:00:00+00:00,2022-07-14T00:00:00+00:00,2021-09-07T00:00:00+00:00,,,2022-07-14T00:00:00+00:00,,,16,49,0,,,0.38776,1.35473,,,7.05886,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000517_RR_5,PATTERN_000517,RR_5,2026-06-08T16:23:14.928809+00:00,2026-06-08T16:23:14.928809+00:00,discarded,muestras insuficientes: 49 < 100; profit factor insuficiente: 1.64 < 1.80,"{""cluster_id"": 11, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 50}",2021-09-07T00:00:00+00:00,2022-07-14T00:00:00+00:00,2021-09-07T00:00:00+00:00,,,2022-07-14T00:00:00+00:00,,,16,49,0,,,0.38776,1.30415,,,7.05886,,,,,,{},{},,,,,NO_DEMOSTRADO,stable,,,,,,,Research variant metrics are in R units; no paper trade PnL exists yet.
